interactor,other_interactor
http://rdf.glycoinfo.org/dbid/uniprot/P78368,http://rdf.glycoinfo.org/dbid/CHEBI/60924
http://rdf.glycoinfo.org/dbid/uniprot/P78371,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P78371,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/P78527,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/P78527,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q00839,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q01780,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q01844,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q01959,http://rdf.glycoinfo.org/dbid/CHEBI/64089
http://rdf.glycoinfo.org/dbid/uniprot/Q01959,http://rdf.glycoinfo.org/dbid/CHEBI/64093
http://rdf.glycoinfo.org/dbid/uniprot/Q03001,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q04637,http://rdf.glycoinfo.org/dbid/CHEBI/50210
http://rdf.glycoinfo.org/dbid/uniprot/Q04637,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q05193,http://rdf.glycoinfo.org/dbid/CHEBI/51987
http://rdf.glycoinfo.org/dbid/uniprot/Q05397,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/Q05397,http://rdf.glycoinfo.org/dbid/CHEBI/60325
http://rdf.glycoinfo.org/dbid/uniprot/Q05655,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q06187,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/Q06830,http://rdf.glycoinfo.org/dbid/CHEBI/59593
http://rdf.glycoinfo.org/dbid/uniprot/Q06830,http://rdf.glycoinfo.org/dbid/CHEBI/59639
http://rdf.glycoinfo.org/dbid/uniprot/Q06830,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q07912,http://rdf.glycoinfo.org/dbid/CHEBI/60325
http://rdf.glycoinfo.org/dbid/uniprot/Q07912,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q08211,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q08345,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q08379,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q08380,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q08945,http://rdf.glycoinfo.org/dbid/CHEBI/62878
http://rdf.glycoinfo.org/dbid/uniprot/Q09161,http://rdf.glycoinfo.org/dbid/CHEBI/50210
http://rdf.glycoinfo.org/dbid/uniprot/Q12888,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q12905,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q12906,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q13043,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q13085,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q13131,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/Q13131,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q13155,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q13164,http://rdf.glycoinfo.org/dbid/CHEBI/60325
http://rdf.glycoinfo.org/dbid/uniprot/Q13188,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q13263,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/Q13263,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q13310,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q13315,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/Q13435,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q13501,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q13535,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/Q13547,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q13813,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q13976-1,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/Q14103,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q14118,http://rdf.glycoinfo.org/dbid/CHEBI/61048
http://rdf.glycoinfo.org/dbid/uniprot/Q14152,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q14204,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q14320,http://rdf.glycoinfo.org/dbid/CHEBI/60924
http://rdf.glycoinfo.org/dbid/uniprot/Q14444,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q14680,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/Q14680,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q14697,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q14764,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q14789,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q14974,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q14980,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q15029,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q15046,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q15075,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q15149,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q15233,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q15485,http://rdf.glycoinfo.org/dbid/CHEBI/506227
http://rdf.glycoinfo.org/dbid/uniprot/Q15758,http://rdf.glycoinfo.org/dbid/CHEBI/61048
http://rdf.glycoinfo.org/dbid/uniprot/Q15768,http://rdf.glycoinfo.org/dbid/CHEBI/60924
http://rdf.glycoinfo.org/dbid/uniprot/Q16512,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q16513,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q16531,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q16644,http://rdf.glycoinfo.org/dbid/CHEBI/60924
http://rdf.glycoinfo.org/dbid/uniprot/Q53F19,http://rdf.glycoinfo.org/dbid/CHEBI/50210
http://rdf.glycoinfo.org/dbid/uniprot/Q53FT3,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/Q5BKZ1,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q5VU43,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/Q6NZI2,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q6P2Q9,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q6PHR2,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/Q6PHR2,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q6PKG0,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q6ZRV2,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q71RC2,http://rdf.glycoinfo.org/dbid/CHEBI/60924
http://rdf.glycoinfo.org/dbid/uniprot/Q7KZI7,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q86V81,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q86XP3,http://rdf.glycoinfo.org/dbid/CHEBI/60924
http://rdf.glycoinfo.org/dbid/uniprot/Q86Z14,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q8IXB1,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q8N138,http://rdf.glycoinfo.org/dbid/CHEBI/597326
http://rdf.glycoinfo.org/dbid/uniprot/Q8N163,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q8N8V4,http://rdf.glycoinfo.org/dbid/CHEBI/60924
http://rdf.glycoinfo.org/dbid/uniprot/Q8NC51,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q8NFJ5,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q8NI27,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q8TD08,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/Q8TEQ6,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q92598,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q92614,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/Q92667,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/Q92734,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q92844,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q92878,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q92900,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q92973,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q969W0,http://rdf.glycoinfo.org/dbid/CHEBI/597326
http://rdf.glycoinfo.org/dbid/uniprot/Q96C36,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/Q96CW1,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q96GD4,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/Q96GD4,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q96LJ8,http://rdf.glycoinfo.org/dbid/CHEBI/60924
http://rdf.glycoinfo.org/dbid/uniprot/Q96PF2,http://rdf.glycoinfo.org/dbid/CHEBI/60924
http://rdf.glycoinfo.org/dbid/uniprot/Q96PY6,http://rdf.glycoinfo.org/dbid/CHEBI/60924
http://rdf.glycoinfo.org/dbid/uniprot/Q96SB4,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q96SN8,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/Q99459,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q99460,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q99714,http://rdf.glycoinfo.org/dbid/CHEBI/50169
http://rdf.glycoinfo.org/dbid/uniprot/Q99832,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q99873,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q99873,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/Q99996,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/Q9BQ67,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q9BUH6,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/Q9BUJ2,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q9BVK6,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q9BYF1,http://rdf.glycoinfo.org/dbid/CHEBI/61033
http://rdf.glycoinfo.org/dbid/uniprot/Q9H0A0,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q9H0D6,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q9H0G5,http://rdf.glycoinfo.org/dbid/CHEBI/60924
http://rdf.glycoinfo.org/dbid/uniprot/Q9H2G2,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/Q9H2K2,http://rdf.glycoinfo.org/dbid/CHEBI/62878
http://rdf.glycoinfo.org/dbid/uniprot/Q9H2K2,http://rdf.glycoinfo.org/dbid/CHEBI/62882
http://rdf.glycoinfo.org/dbid/uniprot/Q9H2K2,http://rdf.glycoinfo.org/dbid/CHEBI/62883
http://rdf.glycoinfo.org/dbid/uniprot/Q9H3K6,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/Q9H3T3,http://rdf.glycoinfo.org/dbid/CHEBI/60924
http://rdf.glycoinfo.org/dbid/uniprot/Q9H6T3,http://rdf.glycoinfo.org/dbid/CHEBI/60924
http://rdf.glycoinfo.org/dbid/uniprot/Q9H814,http://rdf.glycoinfo.org/dbid/CHEBI/50210
http://rdf.glycoinfo.org/dbid/uniprot/Q9NNX6,http://rdf.glycoinfo.org/dbid/CHEBI/60651
http://rdf.glycoinfo.org/dbid/uniprot/Q9NR30,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q9NZI8,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q9P013,http://rdf.glycoinfo.org/dbid/CHEBI/60924
http://rdf.glycoinfo.org/dbid/uniprot/Q9P0P8,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/Q9UBE8,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/Q9UBF8,http://rdf.glycoinfo.org/dbid/CHEBI/60325
http://rdf.glycoinfo.org/dbid/uniprot/Q9UBN7,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q9UGN5,http://rdf.glycoinfo.org/dbid/CHEBI/62878
http://rdf.glycoinfo.org/dbid/uniprot/Q9UHB6,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q9UHI6,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q9UKA4,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/Q9UKE5,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q9UMS4,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q9UQM7,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/Q9Y230,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q9Y262,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q9Y265,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q9Y2K2,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q9Y2U5,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/Q9Y478,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/Q9Y572,http://rdf.glycoinfo.org/dbid/CHEBI/63770
http://rdf.glycoinfo.org/dbid/uniprot/Q9Y6G9,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/B1PKZ2,http://rdf.glycoinfo.org/dbid/CHEBI/61048
http://rdf.glycoinfo.org/dbid/uniprot/O14818,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/O43237,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/O43390,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/O43390,http://rdf.glycoinfo.org/dbid/CHEBI/64403
http://rdf.glycoinfo.org/dbid/uniprot/O60506,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/O60506,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/O60506,http://rdf.glycoinfo.org/dbid/CHEBI/64403
http://rdf.glycoinfo.org/dbid/uniprot/O60547,http://rdf.glycoinfo.org/dbid/CHEBI/62878
http://rdf.glycoinfo.org/dbid/uniprot/O75369,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/O94813,http://rdf.glycoinfo.org/dbid/CHEBI/60924
http://rdf.glycoinfo.org/dbid/uniprot/O95169,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/O95470,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/O95793,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P01031,http://rdf.glycoinfo.org/dbid/CHEBI/506227
http://rdf.glycoinfo.org/dbid/uniprot/P04004,http://rdf.glycoinfo.org/dbid/CHEBI/61048
http://rdf.glycoinfo.org/dbid/uniprot/P04843,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P05783,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P06493-1,http://rdf.glycoinfo.org/dbid/CHEBI/60924
http://rdf.glycoinfo.org/dbid/uniprot/P07195,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/P07195,http://rdf.glycoinfo.org/dbid/CHEBI/64403
http://rdf.glycoinfo.org/dbid/uniprot/P07305,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/P08107,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P08107,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/P08107,http://rdf.glycoinfo.org/dbid/CHEBI/64403
http://rdf.glycoinfo.org/dbid/uniprot/P08579,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P08727,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P09211,http://rdf.glycoinfo.org/dbid/CHEBI/64403
http://rdf.glycoinfo.org/dbid/uniprot/P11137,http://rdf.glycoinfo.org/dbid/CHEBI/64403
http://rdf.glycoinfo.org/dbid/uniprot/P13667,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P15880,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P15880,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/P15880,http://rdf.glycoinfo.org/dbid/CHEBI/64403
http://rdf.glycoinfo.org/dbid/uniprot/P18077,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P18124,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P18621,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P22392,http://rdf.glycoinfo.org/dbid/CHEBI/64403
http://rdf.glycoinfo.org/dbid/uniprot/P25398,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P25789,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P26373,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P26373,http://rdf.glycoinfo.org/dbid/CHEBI/64403
http://rdf.glycoinfo.org/dbid/uniprot/P26641,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P27635,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P27708,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P28070,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P30050,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P35244,http://rdf.glycoinfo.org/dbid/CHEBI/62878
http://rdf.glycoinfo.org/dbid/uniprot/P35268,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P36507,http://rdf.glycoinfo.org/dbid/CHEBI/60924
http://rdf.glycoinfo.org/dbid/uniprot/P36578,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P36578,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/P36578,http://rdf.glycoinfo.org/dbid/CHEBI/64403
http://rdf.glycoinfo.org/dbid/uniprot/P36957,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P37108,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P39019,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P42684,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/P46781,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P49458,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P51572,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P51659,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P51812,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/P51812,http://rdf.glycoinfo.org/dbid/CHEBI/60325
http://rdf.glycoinfo.org/dbid/uniprot/P51812,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P51991,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P55060,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P55209,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P55268,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P60900,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P61247,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P62241,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P62244,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P62263,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P62266,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P62269,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P62269,http://rdf.glycoinfo.org/dbid/CHEBI/64394
http://rdf.glycoinfo.org/dbid/uniprot/P62269,http://rdf.glycoinfo.org/dbid/CHEBI/64403
http://rdf.glycoinfo.org/dbid/uniprot/P62277,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P62277,http://rdf.glycoinfo.org/dbid/CHEBI/64403
http://rdf.glycoinfo.org/dbid/uniprot/P62333,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P62424,http://rdf.glycoinfo.org/dbid/CHEBI/63452
http://rdf.glycoinfo.org/dbid/uniprot/P62701,http://rdf.glycoinfo.org/dbid/CHEBI/63452
